snap,xcor_sw,ycor_sw,zcor_sw,xcor_ne,ycor_ne,zcor_ne,NOx,NMVOC,CO,SO2,NH3,PM2.5,PM10
10,559750.0001,5922656,0,560750,5923656,0,19.6719,30.3781,0.0000,0.0000,101.4568,3.9243,22.4008
3,559750.0001,5924656,0,560750,5925656,0,372.5563,61.1632,747.3705,209.1916,10.9911,21.6154,19.2656
3,559750.0001,5925656,0,560750,5926656,0,1454.8004,455.2912,1643.3411,459.9769,1674.2962,55.3316,76.1563
10,559750.0001,5926656,0,560750,5927656,0,2452.3258,1237.7279,0.0000,0.0000,6366.5437,30.1061,130.3863
3,559750.0001,5927656,0,560750,5928656,0,1502.0392,748.7785,54.9291,15.3748,3829.2030,19.6924,79.8212
3,559750.0001,5928656,0,560750,5929656,0,790.0067,129.6968,1584.8014,443.5914,23.3066,45.8354,40.8528
3,559750.0001,5929656,0,560750,5930656,0,549.3273,90.1840,1101.9839,308.4491,16.2061,31.8714,28.4068
3,559750.0001,5930656,0,560750,5931656,0,236.7120,38.8614,474.8587,132.9146,6.9834,13.7338,12.2408
3,559750.0001,5933656,0,560750,5934656,0,343.7285,56.4305,689.5402,193.0047,10.1406,19.9428,17.7749
3,559750.0001,5934656,0,560750,5935656,0,266.5591,43.7615,534.7338,149.6739,7.8640,15.4655,13.7843
3,559750.0001,5935656,0,560750,5936656,0,328.5244,53.9344,659.0398,184.4675,9.6920,19.0607,16.9886
3,559750.0001,5936656,0,560750,5937656,0,377.1206,61.9125,756.5269,211.7545,11.1257,21.8802,19.5016
3,559750.0001,5937656,0,560750,5938656,0,1096.6723,180.0426,2199.9913,615.7852,32.3538,63.6279,56.7110
3,559750.0001,5938656,0,560750,5939656,0,903.4532,148.3215,1812.3819,507.2920,26.6535,52.4175,46.7193
10,559750.0001,5939656,0,560750,5940656,0,511.6114,258.2184,0.0000,0.0000,1328.2070,6.2808,27.2016
3,559750.0001,5940656,0,560750,5941656,0,1566.1058,630.4278,942.5834,263.8324,2859.8325,40.7193,82.5830
3,559750.0001,5941656,0,560750,5942656,0,230.7111,75.3329,242.1723,67.7849,289.1111,8.3544,12.0907
3,559750.0001,5942656,0,560750,5943656,0,320.4019,52.6009,642.7457,179.9068,9.4524,18.5894,16.5686
3,559750.0001,5943656,0,560750,5944656,0,347.5706,130.2169,266.3062,74.5400,561.6153,10.3393,18.2864
10,559750.0001,5944656,0,560750,5945656,0,705.0486,644.5151,0.0000,0.0000,2581.9128,45.5276,161.3097
10,559750.0001,5945656,0,560750,5946656,0,347.4643,589.0648,0.0000,0.0000,1979.0803,57.1079,195.9285
10,559750.0001,5946656,0,560750,5947656,0,534.0869,905.4507,0.0000,0.0000,3042.0417,87.7805,301.1614
3,559750.0001,5947656,0,560750,5948656,0,812.3254,842.8152,441.7281,156.5807,2642.8010,101.9968,283.8733
10,560750.0001,5918656,0,561750,5919656,0,2.3209,3.5840,0.0000,0.0000,11.9700,0.4630,2.6429
10,560750.0001,5919656,0,561750,5920656,0,158.0373,113.0484,0.0000,0.0000,492.2955,7.9344,43.1609
10,560750.0001,5920656,0,561750,5921656,0,157.5769,171.2365,0.0000,0.0000,635.0452,18.4499,104.1437
10,560750.0001,5921656,0,561750,5922656,0,9.7702,9.7401,0.0000,0.0000,37.2137,0.9860,5.5414
3,560750.0001,5924656,0,561750,5925656,0,384.9444,63.1970,772.2217,216.1476,11.3565,22.3341,19.9062
3,560750.0001,5925656,0,561750,5926656,0,1518.6640,714.2573,307.7127,86.1299,3548.9430,25.6605,80.5216
10,560750.0001,5926656,0,561750,5927656,0,748.3852,377.7219,0.0000,0.0000,1942.9013,9.1876,39.7905
10,560750.0001,5927656,0,561750,5928656,0,431.4659,217.7677,0.0000,0.0000,1120.1394,5.2969,22.9404
3,560750.0001,5928656,0,561750,5929656,0,17.7073,2.9070,35.5219,9.9427,0.5224,1.0274,0.9157
3,560750.0001,5929656,0,561750,5930656,0,495.9490,81.4208,994.9038,278.4770,14.6314,28.7745,25.6465
3,560750.0001,5930656,0,561750,5931656,0,14.9449,2.4535,29.9804,8.3916,0.4409,0.8671,0.7728
3,560750.0001,5932656,0,561750,5933656,0,132.8824,21.8155,266.5701,74.6139,3.9203,7.7097,6.8716
3,560750.0001,5934656,0,561750,5935656,0,600.4487,98.5767,1204.5365,337.1540,17.7143,34.8375,31.0504
3,560750.0001,5935656,0,561750,5936656,0,1006.2810,165.2029,2018.6608,565.0302,29.6871,58.3835,52.0367
3,560750.0001,5936656,0,561750,5937656,0,635.3764,104.3108,1274.6035,356.7660,18.7447,36.8639,32.8565
3,560750.0001,5937656,0,561750,5938656,0,191.9066,31.5056,384.9762,107.7562,5.6616,11.1342,9.9239
3,560750.0001,5938656,0,561750,5939656,0,243.8056,40.0260,489.0888,136.8976,7.1927,14.1454,12.6077
10,560750.0001,5939656,0,561750,5940656,0,793.1904,400.3359,0.0000,0.0000,2059.2213,9.7377,42.1727
10,560750.0001,5940656,0,561750,5941656,0,1788.9370,902.9050,0.0000,0.0000,4644.3036,21.9620,95.1150
10,560750.0001,5941656,0,561750,5942656,0,1025.9250,517.8007,0.0000,0.0000,2663.4292,12.5948,54.5468
10,560750.0001,5942656,0,561750,5943656,0,1633.9853,824.6984,0.0000,0.0000,4242.0296,20.0597,86.8764
3,560750.0001,5943656,0,561750,5944656,0,1034.6776,487.6031,203.9094,57.0750,2425.2633,17.3519,54.8641
3,560750.0001,5944656,0,561750,5945656,0,1209.9759,830.8896,221.4281,61.9785,3529.0675,52.8309,174.7486
10,560750.0001,5945656,0,561750,5946656,0,724.8534,1228.8619,0.0000,0.0000,4128.6057,119.1341,408.7310
10,560750.0001,5946656,0,561750,5947656,0,653.2654,1107.4970,0.0000,0.0000,3720.8563,107.3682,368.3639
10,560750.0001,5947656,0,561750,5948656,0,487.9220,827.1862,0.0000,0.0000,2779.0964,80.1930,275.1299
10,561750.0001,5918656,0,562750,5919656,0,423.7152,341.7061,0.0000,0.0000,1415.0336,28.2267,156.0397
3,561750.0001,5919656,0,562750,5920656,0,2547.9082,1206.8495,466.0786,130.4570,6018.3705,41.9071,135.1299
10,561750.0001,5920656,0,562750,5921656,0,489.3018,246.9584,0.0000,0.0000,1270.2886,6.0069,26.0154
3,561750.0001,5922656,0,562750,5923656,0,2.3044,0.3783,4.6228,1.2939,0.0680,0.1337,0.1192
3,561750.0001,5923656,0,562750,5924656,0,6.5191,1.0702,13.0776,3.6605,0.1923,0.3782,0.3371
3,561750.0001,5924656,0,562750,5925656,0,158.2405,73.1609,39.5012,11.0565,360.2730,2.8434,8.3847
3,561750.0001,5925656,0,562750,5926656,0,1015.3229,267.5188,1442.8260,403.8520,789.9037,45.3642,52.9356
3,561750.0001,5926656,0,562750,5927656,0,906.1577,364.8389,544.9728,152.5398,1655.2413,23.5511,47.7833
3,561750.0001,5927656,0,562750,5928656,0,12.7304,2.0900,25.5379,7.1481,0.3756,0.7386,0.6583
3,561750.0001,5928656,0,562750,5929656,0,113.1273,18.5723,226.9401,63.5213,3.3375,6.5635,5.8500
3,561750.0001,5929656,0,562750,5930656,0,62719.6884,16.4596,201.1240,56.2953,2.9578,5.8169,5.1845
3,561750.0001,5932656,0,562750,5933656,0,224.0049,36.7753,449.3674,125.7795,6.6085,12.9966,11.5837
3,561750.0001,5934656,0,562750,5935656,0,451.8370,74.1789,906.4125,253.7080,13.3300,26.2152,23.3654
3,561750.0001,5935656,0,562750,5936656,0,621.6970,102.0651,1247.1619,349.0850,18.3412,36.0703,32.1491
3,561750.0001,5936656,0,562750,5937656,0,27.0772,4.4453,54.3186,15.2040,0.7988,1.5710,1.4002
3,561750.0001,5937656,0,562750,5938656,0,27.7495,4.5557,55.6671,15.5814,0.8187,1.6100,1.4350
3,561750.0001,5938656,0,562750,5939656,0,290.6779,47.7211,583.1174,163.2166,8.5755,16.8649,15.0315
10,561750.0001,5941656,0,562750,5942656,0,28.0361,14.1502,0.0000,0.0000,72.7851,0.3442,1.4906
10,561750.0001,5942656,0,562750,5943656,0,396.2461,199.9917,0.0000,0.0000,1028.7042,4.8645,21.0678
10,561750.0001,5943656,0,562750,5944656,0,1230.6252,621.1162,0.0000,0.0000,3194.8565,15.1078,65.4304
10,561750.0001,5944656,0,562750,5945656,0,1724.1306,879.6356,0.0000,0.0000,4500.7697,22.4115,96.2104
10,561750.0001,5945656,0,562750,5946656,0,188.0430,295.0624,0.0000,0.0000,1023.6342,32.0088,147.5116
10,561750.0001,5946656,0,562750,5947656,0,797.4140,1220.9396,0.0000,0.0000,4280.2753,137.1441,678.4959
10,561750.0001,5947656,0,562750,5948656,0,857.1207,1291.5653,0.0000,0.0000,4559.2176,148.3790,765.6399
3,562750.0001,5918656,0,563750,5919656,0,1439.9829,941.5807,330.7102,92.5669,3982.8320,74.0131,359.2575
3,562750.0001,5919656,0,563750,5920656,0,970.8544,313.2165,1041.4209,291.4974,1188.0293,35.6654,50.8627
10,562750.0001,5920656,0,563750,5921656,0,712.3938,359.5565,0.0000,0.0000,1849.4631,8.7457,37.8769
10,562750.0001,5921656,0,563750,5922656,0,69.7571,35.2075,0.0000,0.0000,181.0981,0.8564,3.7089
3,562750.0001,5922656,0,563750,5923656,0,194.0101,96.5002,8.3636,2.3410,492.9737,2.5725,10.3091
3,562750.0001,5923656,0,563750,5924656,0,156.7279,25.7303,314.4056,88.0032,4.6237,9.0932,8.1047
3,562750.0001,5924656,0,563750,5925656,0,513.6516,204.1120,324.7933,90.9108,917.9519,13.7119,27.0742
3,562750.0001,5925656,0,563750,5926656,0,945.8579,155.2831,1897.4484,531.1024,27.9045,54.8778,48.9121
3,562750.0001,5926656,0,563750,5927656,0,919.7187,150.9918,1845.0114,516.4251,27.1333,53.3612,47.5604
3,562750.0001,5927656,0,563750,5928656,0,898.7922,147.5563,1803.0317,504.6749,26.5159,52.1471,46.4783
3,562750.0001,5928656,0,563750,5929656,0,112.6358,18.4916,225.9543,63.2454,3.3230,6.5350,5.8246
10,562750.0001,5929656,0,563750,5930656,0,97408.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,562750.0001,5936656,0,563750,5937656,0,175.8942,28.8769,352.8544,98.7652,5.1892,10.2052,9.0958
3,562750.0001,5937656,0,563750,5938656,0,123.3899,20.2571,247.5276,69.2838,3.6402,7.1590,6.3807
3,562750.0001,5938656,0,563750,5939656,0,41.0641,6.7416,82.3772,23.0577,1.2115,2.3825,2.1235
3,562750.0001,5939656,0,563750,5940656,0,158.4845,26.0187,317.9294,88.9896,4.6756,9.1951,8.1955
3,562750.0001,5940656,0,563750,5941656,0,187.5753,30.7946,376.2874,105.3242,5.5338,10.8829,9.6999
3,562750.0001,5942656,0,563750,5943656,0,243.4869,39.9737,488.4494,136.7187,7.1833,14.1269,12.5912
10,562750.0001,5943656,0,563750,5944656,0,88.4302,44.6321,0.0000,0.0000,229.5759,1.0856,4.7017
10,562750.0001,5944656,0,563750,5945656,0,854.4646,558.2226,0.0000,0.0000,2570.5723,32.9639,178.0762
10,562750.0001,5945656,0,563750,5946656,0,521.7444,747.5388,0.0000,0.0000,2698.0309,92.1173,533.6276
10,562750.0001,5946656,0,563750,5947656,0,954.1064,1367.0133,0.0000,0.0000,4933.8497,168.4536,975.8370
10,562750.0001,5947656,0,563750,5948656,0,725.4911,1039.4606,0.0000,0.0000,3751.6405,128.0901,742.0149
3,563750.0001,5918656,0,564750,5919656,0,2347.9713,1257.7659,27.1244,7.5922,6251.4150,43.3668,205.5535
3,563750.0001,5919656,0,564750,5920656,0,465.3862,221.0558,81.4811,22.8068,1103.9508,7.5713,24.6847
10,563750.0001,5920656,0,564750,5921656,0,347.6389,175.4589,0.0000,0.0000,902.5140,4.2678,18.4834
10,563750.0001,5921656,0,564750,5922656,0,0.9575,0.4833,0.0000,0.0000,2.4858,0.0118,0.0509
10,563750.0001,5922656,0,564750,5923656,0,69.6040,35.1303,0.0000,0.0000,180.7007,0.8545,3.7007
3,563750.0001,5923656,0,564750,5924656,0,93.6332,15.3719,187.8338,52.5753,2.7623,5.4325,4.8420
3,563750.0001,5924656,0,564750,5925656,0,297.3479,54.4520,563.2981,157.6691,51.2492,16.4948,15.4005
3,563750.0001,5925656,0,564750,5926656,0,508.2637,83.4425,1019.6078,285.3918,14.9947,29.4890,26.2833
3,563750.0001,5926656,0,564750,5927656,0,1580.5815,259.4868,3170.7425,887.5019,46.6299,91.7038,81.7349
3,563750.0001,5927656,0,564750,5928656,0,1127.0708,185.0332,2260.9724,632.8541,33.2506,65.3916,58.2830
3,563750.0001,5928656,0,564750,5929656,0,792.7687,130.1502,1590.3422,445.1423,23.3881,45.9957,40.9956
3,563750.0001,5929656,0,564750,5930656,0,323.5780,53.1224,649.1172,181.6902,9.5461,18.7737,16.7328
10,563750.0001,5931656,0,564750,5932656,0,0.0000,1111.8869,0.0000,0.0000,0.0000,0.0000,0.0000
3,563750.0001,5933656,0,564750,5934656,0,158.2575,25.9814,317.4742,88.8621,4.6689,9.1820,8.1838
3,563750.0001,5934656,0,564750,5935656,0,627.2976,102.9845,1258.3970,352.2297,18.5064,36.3952,32.4388
3,563750.0001,5935656,0,564750,5936656,0,140.6542,23.0914,282.1608,78.9778,4.1495,8.1606,7.2735
3,563750.0001,5936656,0,564750,5937656,0,9.0420,1.4844,18.1388,5.0771,0.2668,0.5246,0.4676
3,563750.0001,5937656,0,564750,5938656,0,489.6629,80.3888,982.2935,274.9474,14.4459,28.4098,25.3214
3,563750.0001,5938656,0,564750,5939656,0,483.3822,79.3577,969.6941,271.4208,14.2606,28.0454,24.9966
3,563750.0001,5939656,0,564750,5940656,0,425.7769,69.9005,854.1344,239.0752,12.5612,24.7032,22.0177
3,563750.0001,5940656,0,564750,5941656,0,308.6339,50.6690,619.1383,173.2990,9.1052,17.9066,15.9601
10,563750.0001,5943656,0,564750,5944656,0,426.8750,215.4506,0.0000,0.0000,1108.2207,5.2406,22.6963
10,563750.0001,5944656,0,564750,5945656,0,362.3761,217.9005,0.0000,0.0000,1037.8970,10.6449,55.8378
3,563750.0001,5945656,0,564750,5946656,0,3864.8203,1087.4220,4496.5235,1527.8698,1885.8903,322.8842,587.2624
3,563750.0001,5946656,0,564750,5947656,0,3432.2324,1063.8080,3894.1024,1323.1736,2073.8175,294.6686,595.7255
10,563750.0001,5947656,0,564750,5948656,0,179.0099,256.4797,0.0000,0.0000,925.6911,31.6053,183.0870
10,564750.0001,5918656,0,565750,5919656,0,1657.6008,872.4102,0.0000,0.0000,4391.5294,26.7956,125.5095
10,564750.0001,5919656,0,565750,5920656,0,100.7822,50.8664,0.0000,0.0000,261.6430,1.2373,5.3584
3,564750.0001,5922656,0,565750,5923656,0,178.7696,29.3489,358.6226,100.3797,5.2740,10.3720,9.2445
3,564750.0001,5923656,0,565750,5924656,0,829.9308,136.2512,1664.8915,466.0089,24.4844,48.1518,42.9173
3,564750.0001,5924656,0,565750,5925656,0,176.0367,28.9002,353.1403,98.8452,5.1934,10.2135,9.1032
3,564750.0001,5925656,0,565750,5926656,0,1332.6270,218.7797,2673.3306,748.2745,39.3148,77.3177,68.9127
3,564750.0001,5926656,0,565750,5927656,0,1207.8516,198.2951,2423.0237,678.2128,35.6337,70.0784,62.4603
3,564750.0001,5927656,0,565750,5928656,0,1014.6684,166.5799,2035.4863,569.7397,29.9345,58.8701,52.4705
3,564750.0001,5928656,0,565750,5929656,0,769.0333,126.2535,1542.7274,431.8148,22.6878,44.6186,39.7682
3,564750.0001,5929656,0,565750,5930656,0,464.6011,76.2744,932.0180,260.8751,13.7065,26.9557,24.0254
3,564750.0001,5930656,0,565750,5931656,0,92.0512,15.1122,184.6602,51.6870,2.7157,5.3407,4.7601
3,564750.0001,5932656,0,565750,5933656,0,169.5632,27.8375,340.1540,95.2103,5.0024,9.8379,8.7684
3,564750.0001,5933656,0,565750,5934656,0,3.6016,0.5913,7.2249,2.0223,0.1063,0.2090,0.1862
3,564750.0001,5934656,0,565750,5935656,0,404.0735,66.3374,810.5959,226.8886,11.9209,23.4440,20.8954
3,564750.0001,5935656,0,565750,5936656,0,184.2362,30.2464,369.5890,103.4492,5.4353,10.6892,9.5272
3,564750.0001,5937656,0,565750,5938656,0,84.1707,13.8184,168.8515,47.2621,2.4832,4.8835,4.3526
3,564750.0001,5938656,0,565750,5939656,0,48.2749,7.9254,96.8424,27.1065,1.4242,2.8009,2.4964
3,564750.0001,5939656,0,565750,5940656,0,16.5691,2.7202,33.2386,9.3036,0.4888,0.9613,0.8568
3,564750.0001,5940656,0,565750,5941656,0,0.5422,0.0890,1.0878,0.3045,0.0160,0.0315,0.0280
10,564750.0001,5944656,0,565750,5945656,0,364.9710,354.7144,0.0000,0.0000,1420.6147,34.6631,197.5474
3,564750.0001,5945656,0,565750,5946656,0,5470.9992,1192.6130,6355.1761,2150.8691,1787.6841,388.6851,450.6554
3,564750.0001,5946656,0,565750,5947656,0,2935.2843,493.7822,3891.1979,1298.8685,85.0573,215.2821,192.5925
3,564750.0001,5947656,0,565750,5948656,0,562.1353,119.0903,725.8261,241.2652,116.1830,43.0900,55.3463
10,565750.0001,5918656,0,566750,5919656,0,187.2259,110.2378,0.0000,0.0000,524.8489,5.1335,26.3934
10,565750.0001,5919656,0,566750,5920656,0,733.6896,370.3049,0.0000,0.0000,1904.7498,9.0072,39.0091
10,565750.0001,5920656,0,566750,5921656,0,3.4628,1.7477,0.0000,0.0000,8.9899,0.0425,0.1841
3,565750.0001,5921656,0,566750,5922656,0,8.2412,1.3530,16.5323,4.6275,0.2431,0.4781,0.4262
3,565750.0001,5922656,0,566750,5923656,0,669.0102,109.8326,1342.0752,375.6515,19.7370,38.8153,34.5958
3,565750.0001,5923656,0,566750,5924656,0,997.1171,201.5017,1777.5876,497.5530,314.3336,52.7740,51.7245
3,565750.0001,5924656,0,566750,5925656,0,564.4005,199.7186,501.5579,140.3878,823.5437,18.3655,29.6441
3,565750.0001,5925656,0,566750,5926656,0,404.8163,66.4594,812.0862,227.3057,11.9428,23.4871,20.9338
3,565750.0001,5926656,0,566750,5927656,0,1.7007,0.2792,3.4117,0.9549,0.0502,0.0987,0.0879
3,565750.0001,5927656,0,566750,5928656,0,252.3127,41.4226,506.1545,141.6744,7.4437,14.6389,13.0476
3,565750.0001,5928656,0,566750,5929656,0,590.1786,96.8906,1183.9340,331.3873,17.4113,34.2416,30.5193
3,565750.0001,5929656,0,566750,5930656,0,589.8291,96.8333,1183.2330,331.1911,17.4010,34.2213,30.5012
3,565750.0001,5930656,0,566750,5931656,0,243.0593,39.9035,487.5918,136.4786,7.1707,14.1021,12.5691
3,565750.0001,5932656,0,566750,5933656,0,527.0082,86.5198,1057.2105,295.9169,15.5477,30.5765,27.2526
3,565750.0001,5933656,0,566750,5934656,0,73.6322,12.0883,147.7107,41.3447,2.1723,4.2721,3.8077
3,565750.0001,5939656,0,566750,5940656,0,120.7239,19.8195,242.1795,67.7869,3.5616,7.0043,6.2429
3,565750.0001,5940656,0,566750,5941656,0,567.0979,93.1014,1137.6328,318.4274,16.7304,32.9025,29.3257
3,565750.0001,5941656,0,566750,5942656,0,437.2011,71.8181,876.8043,245.4206,13.2151,25.3603,22.6087
3,565750.0001,5942656,0,566750,5943656,0,503.4655,178.8261,443.4612,124.1263,739.6798,16.2927,26.4465
3,565750.0001,5943656,0,566750,5944656,0,849.6580,428.8189,0.1002,0.0280,2205.6900,10.4332,45.1749
3,565750.0001,5945656,0,566750,5946656,0,392.1170,89.0371,641.3296,179.5104,197.4455,19.4375,20.3826
3,565750.0001,5946656,0,566750,5947656,0,730.3478,119.9025,1465.1219,410.0927,21.5465,42.3741,37.7677
3,565750.0001,5947656,0,566750,5948656,0,582.8261,95.7563,1155.7924,324.9177,17.1556,34.1162,30.4075
3,566750.0001,5918656,0,567750,5919656,0,483.9917,533.2385,196.5708,69.3564,1697.4871,77.0697,384.1678
3,566750.0001,5922656,0,567750,5923656,0,2034.1782,913.8813,664.4817,185.9907,4430.8197,40.1243,107.6716
3,566750.0001,5923656,0,567750,5924656,0,1261.2676,425.1619,1245.4221,348.5980,1680.9722,43.8823,66.1554
10,566750.0001,5924656,0,567750,5925656,0,1107.3464,558.8954,0.0000,0.0000,2874.8093,13.5944,58.8759
10,566750.0001,5925656,0,567750,5926656,0,1560.5617,787.6404,0.0000,0.0000,4051.4128,19.1583,82.9726
10,566750.0001,5926656,0,567750,5927656,0,82.1452,41.4600,0.0000,0.0000,213.2591,1.0085,4.3675
3,566750.0001,5928656,0,567750,5929656,0,0.4954,0.0813,0.9938,0.2782,0.0146,0.0287,0.0256
3,566750.0001,5929656,0,567750,5930656,0,415.9675,68.2901,834.4560,233.5671,12.2718,24.1340,21.5105
3,566750.0001,5930656,0,567750,5931656,0,341.8350,56.1196,685.7418,191.9415,10.0847,19.8329,17.6769
3,566750.0001,5931656,0,567750,5932656,0,91.6001,15.0381,183.7553,51.4338,2.7024,5.3145,4.7368
3,566750.0001,5932656,0,567750,5933656,0,881.3745,144.6968,1768.0908,494.8948,26.0021,51.1365,45.5776
3,566750.0001,5933656,0,567750,5934656,0,332.0065,54.5061,666.0253,186.4228,9.7948,19.2627,17.1687
3,566750.0001,5934656,0,567750,5935656,0,29.6614,4.8696,59.5026,16.6550,0.8751,1.7209,1.5338
3,566750.0001,5938656,0,567750,5939656,0,15.7350,2.5832,31.5655,8.8353,0.4642,0.9129,0.8137
3,566750.0001,5939656,0,567750,5940656,0,206.0072,33.8206,413.2630,115.6737,6.0776,11.9523,10.6530
3,566750.0001,5940656,0,567750,5941656,0,125.9507,20.6775,252.6647,70.7217,3.7158,7.3075,6.5132
3,566750.0001,5941656,0,567750,5942656,0,526.5882,86.4509,1056.3678,295.6810,15.5353,30.5521,27.2309
10,566750.0001,5942656,0,567750,5943656,0,122.9426,62.0511,0.0000,0.0000,319.1743,1.5093,6.5367
10,566750.0001,5943656,0,567750,5944656,0,29.9773,15.1300,0.0000,0.0000,77.8248,0.3680,1.5938
3,566750.0001,5944656,0,567750,5945656,0,184.6288,30.3108,370.3767,103.6697,5.4469,10.7120,9.5475
3,566750.0001,5946656,0,567750,5947656,0,241.2126,39.6003,483.8871,135.4417,7.1162,13.9949,12.4736
3,566750.0001,5947656,0,567750,5948656,0,119.3077,19.5870,239.3386,66.9917,3.5198,6.9221,6.1696
3,567750.0001,5918656,0,568750,5919656,0,339.8181,213.5758,285.6262,100.7780,592.0820,39.4835,144.3523
10,567750.0001,5919656,0,568750,5920656,0,149.2986,213.2010,0.0000,0.0000,727.2469,26.6582,151.8894
10,567750.0001,5920656,0,568750,5921656,0,1939.0607,1188.4156,0.0000,0.0000,5550.8333,61.5778,322.1248
10,567750.0001,5921656,0,568750,5922656,0,3182.6037,1606.3109,0.0000,0.0000,8262.4363,39.0714,169.2141
10,567750.0001,5922656,0,568750,5923656,0,3052.5704,1540.6810,0.0000,0.0000,7924.8537,37.4751,162.3004
10,567750.0001,5923656,0,568750,5924656,0,2814.9699,1420.7602,0.0000,0.0000,7308.0129,34.5582,149.6675
10,567750.0001,5924656,0,568750,5925656,0,1884.7513,951.2641,0.0000,0.0000,4893.0496,23.1383,100.2093
10,567750.0001,5925656,0,568750,5926656,0,1945.4145,981.8817,0.0000,0.0000,5050.5387,23.8830,103.4346
10,567750.0001,5926656,0,568750,5927656,0,2143.3621,1081.7890,0.0000,0.0000,5564.4354,26.3131,113.9592
3,567750.0001,5927656,0,568750,5928656,0,1826.9914,920.7683,7.9137,2.2151,4732.9723,22.6096,97.1325
3,567750.0001,5928656,0,568750,5929656,0,245.7434,69.0186,324.0617,90.7060,223.3648,10.4062,12.8305
3,567750.0001,5929656,0,568750,5930656,0,83327.1353,125.1410,237256.9030,581045.1773,22.4879,44.2254,39.4178
3,567750.0001,5930656,0,568750,5931656,0,39.2083,6.4369,78.6542,22.0156,1.1567,2.2748,2.0275
3,567750.0001,5931656,0,568750,5932656,0,167.2848,27.4634,335.5835,93.9310,4.9352,9.7057,8.6506
3,567750.0001,5932656,0,568750,5933656,0,1091.2003,179.1442,2189.0140,612.7127,32.1923,63.3104,56.4281
3,567750.0001,5933656,0,568750,5934656,0,828.7450,136.0565,1662.5127,465.3431,24.4494,48.0830,42.8560
3,567750.0001,5934656,0,568750,5935656,0,270.1465,44.3504,541.9302,151.6882,7.9698,15.6736,13.9698
3,567750.0001,5939656,0,568750,5940656,0,255.6680,41.9735,512.8855,143.5584,7.5427,14.8336,13.2211
3,567750.0001,5940656,0,568750,5941656,0,297.5837,48.8548,596.9710,167.0943,8.7792,17.2655,15.3886
3,567750.0001,5941656,0,568750,5942656,0,5.5493,0.9110,11.1322,3.1159,0.1637,0.3220,0.2870
3,567750.0001,5943656,0,568750,5944656,0,359.6124,59.0382,721.4044,201.9236,10.6092,20.8644,18.5962
3,567750.0001,5944656,0,568750,5945656,0,1312.2115,518.8603,844.9322,236.4995,2325.6295,35.3757,69.1548
10,567750.0001,5945656,0,568750,5946656,0,204.2156,103.0709,0.0000,0.0000,530.1692,2.5071,10.8578
3,567750.0001,5946656,0,568750,5947656,0,635.9947,252.6929,402.3606,112.6221,1136.3277,16.9825,33.5227
3,567750.0001,5947656,0,568750,5948656,0,673.6953,273.9578,389.1838,108.9339,1251.0619,17.1449,35.5368
3,568750.0001,5918656,0,569750,5919656,0,140.8626,214.7494,2.5482,0.8991,716.1390,27.8477,158.2388
3,568750.0001,5919656,0,569750,5920656,0,961.9070,657.9428,759.5091,267.9790,1875.0657,116.6200,450.2303
10,568750.0001,5920656,0,569750,5921656,0,577.3853,864.4082,0.0000,0.0000,2910.7867,110.2801,629.0631
10,568750.0001,5921656,0,569750,5922656,0,2114.7075,1302.2000,0.0000,0.0000,6068.7598,68.2603,357.7092
10,568750.0001,5922656,0,569750,5923656,0,2190.4958,1286.4074,0.0000,0.0000,6132.3538,59.4578,305.3015
10,568750.0001,5923656,0,569750,5924656,0,2013.5195,1060.9128,0.0000,0.0000,5337.3813,32.7616,153.6905
10,568750.0001,5924656,0,569750,5925656,0,1145.0332,577.9165,0.0000,0.0000,2972.6490,14.0571,60.8796
10,568750.0001,5925656,0,569750,5926656,0,2933.8091,1480.7402,0.0000,0.0000,7616.5344,36.0171,155.9860
10,568750.0001,5926656,0,569750,5927656,0,2743.2303,1384.5521,0.0000,0.0000,7121.7681,33.6774,145.8533
10,568750.0001,5927656,0,569750,5928656,0,2300.3219,1161.0092,0.0000,0.0000,5971.9226,28.2400,122.3045
3,568750.0001,5928656,0,569750,5929656,0,1762.7488,724.9219,970.5927,271.6723,3334.5063,43.7721,93.0179
3,568750.0001,5929656,0,569750,5930656,0,806.5942,132.4200,1618.0770,452.9054,23.7959,46.7978,41.7105
10,568750.0001,5930656,0,569750,5931656,0,208.5066,105.2366,0.0000,0.0000,541.3090,2.5597,11.0860
3,568750.0001,5931656,0,569750,5932656,0,707.0312,116.0745,1418.3475,397.0004,20.8587,41.0213,36.5619
3,568750.0001,5932656,0,569750,5933656,0,1181.8241,194.0221,2370.8108,663.5982,34.8659,68.5683,61.1144
3,568750.0001,5933656,0,569750,5934656,0,722.0499,118.5402,1448.4759,405.4334,21.3017,41.8926,37.3386
3,568750.0001,5936656,0,569750,5937656,0,241.1775,39.5945,483.8167,135.4220,7.1152,13.9929,12.4718
3,568750.0001,5939656,0,569750,5940656,0,413.7453,67.9253,829.9981,232.3194,12.2062,24.0051,21.3956
3,568750.0001,5940656,0,569750,5941656,0,33.3598,5.4767,66.9218,18.7317,0.9842,1.9355,1.7251
3,568750.0001,5943656,0,569750,5944656,0,8.5592,1.4052,17.1704,4.8060,0.2525,0.4966,0.4426
3,568750.0001,5944656,0,569750,5945656,0,1662.1888,828.8014,59.6836,16.7056,4238.8882,21.7669,88.3326
